Customer_ID,Recency_Days,Frequency_90D,Monetary_90D,Avg_Basket,Discount_Ratio,Return_Ratio,Web_Visits_30D,App_Sessions_30D,Review_Score,Region
33759,5,7,283590,40715,0.24,0.27,12,14,3.2,Other
33760,16,7,222571,36757,0.85,0.19,22,19,4.0,Metro
33761,37,1,49338,45461,0.42,0.57,25,13,3.5,Seoul
33762,17,7,386106,55766,0.6,0.03,29,24,4.6,Metro
33763,7,16,748112,55577,0.11,0.1,19,16,4.6,Seoul
33764,21,15,454419,35449,0.59,0.09,15,11,4.0,Metro
33765,15,20,1169074,55514,0.25,0.03,18,23,4.9,Metro
33766,40,7,245769,49617,0.06,0.13,7,12,4.1,Metro
33767,18,3,217033,46578,0.3,0.06,6,1,3.9,Metro
33768,20,9,245107,29857,0.8,0.06,26,27,4.2,Other
33769,13,8,513724,56346,0.36,0.09,20,12,4.2,Metro
33770,10,6,320313,51358,0.27,0.12,5,13,4.2,Metro
33771,13,9,460980,42546,0.42,0.61,18,10,3.5,Seoul
33772,27,7,207900,36761,0.4,0.46,5,14,4.2,Metro
33773,26,2,59407,38197,0.22,0.09,12,7,4.4,Metro
33774,16,5,335560,57102,0.37,0.18,3,17,3.9,Metro
33775,7,8,305674,45923,0.38,0.17,20,4,4.2,Metro
33776,50,2,46216,34701,0.28,0.02,9,0,4.5,Metro
33777,44,6,353968,49534,0.51,0.19,12,4,4.0,Seoul
33778,0,16,1225206,69899,0.41,0.13,22,52,4.5,Metro
33779,27,8,254807,40023,0.18,0.04,20,7,4.1,Seoul
33780,21,8,306649,37110,0.67,0.32,10,14,5.0,Other
33781,7,16,623502,45114,0.1,0.04,21,35,4.8,Metro
33782,19,5,123604,47814,0.4,0.05,8,6,4.3,Other
33783,30,9,377499,53239,0.31,0.34,23,14,2.7,Seoul
33784,13,10,523466,48949,0.48,0.1,13,0,4.0,Metro
33785,45,9,474623,38525,0.21,0.11,24,12,3.3,Seoul
33786,2,4,87243,27975,0.25,0.34,7,2,3.9,Metro
33787,31,8,459295,56099,0.39,0.29,18,15,2.7,Seoul
33788,13,18,770621,51948,0.07,0.07,34,27,5.0,Metro
33789,2,3,75952,36881,0.62,0.06,24,27,4.2,Metro
33790,28,9,259049,24101,0.39,0.22,6,14,4.6,Seoul
33791,17,5,201652,45046,0.82,0.1,15,13,4.0,Other
33792,3,9,339217,54720,0.59,0.13,15,20,4.0,Metro
33793,4,13,721735,47573,0.12,0.09,20,37,4.8,Seoul
33794,23,8,190858,32376,0.81,0.08,17,27,4.1,Seoul
33795,23,1,79542,59588,0.43,0.1,15,4,4.3,Metro
33796,28,7,387913,35447,0.28,0.22,0,7,4.7,Metro
33797,19,10,366999,38217,0.14,0.21,10,8,3.3,Seoul
33798,23,7,346100,37640,0.25,0.25,12,12,4.5,Metro
33799,85,2,53155,26228,0.23,0.09,10,6,3.0,Other
33800,9,9,382595,41714,0.55,0.09,14,21,4.5,Seoul
33801,6,13,583868,46725,0.03,0.08,24,27,5.0,Metro
33802,18,9,528484,52384,0.79,0.1,20,20,4.4,Other
33803,9,11,398496,46773,0.7,0.03,24,23,3.9,Other
33804,11,3,148162,40741,0.73,0.17,7,9,5.0,Other
33805,8,18,927521,64019,0.2,0.06,25,33,4.6,Metro
33806,8,6,324149,58726,0.67,0.13,17,10,4.3,Seoul
33807,32,6,203252,59638,0.58,0.07,12,4,3.8,Metro
33808,45,3,111587,47648,0.11,0.21,10,3,4.5,Metro
33809,30,17,1182704,55712,0.75,0.34,54,79,3.4,Seoul
33810,18,5,231147,49003,0.19,0.07,14,10,4.5,Metro
33811,33,5,179837,52005,0.42,0.03,9,11,4.9,Other
33812,8,16,1133947,55213,0.05,0.07,30,23,4.7,Seoul
33813,7,8,314826,50113,0.1,0.14,19,14,4.4,Other
33814,13,14,707369,50555,0.06,0.12,17,29,4.5,Seoul
33815,91,2,67547,41542,0.29,0.04,6,3,3.5,Seoul
33816,62,0,0,34063,0.47,0.13,9,1,3.6,Metro
33817,66,4,114410,27721,0.22,0.03,8,5,4.8,Seoul
33818,19,9,242212,41333,0.78,0.11,13,20,4.0,Metro
33819,31,8,392557,45302,0.24,0.04,14,22,3.4,Seoul
33820,47,5,234557,45007,0.39,0.01,5,7,4.0,Seoul
33821,25,3,188543,56796,0.6,0.22,14,6,4.4,Metro
33822,18,1,15395,32406,0.44,0.04,12,12,4.2,Other
33823,19,7,325547,35355,0.67,0.02,0,11,3.8,Seoul
33824,9,16,1059814,50857,0.13,0.13,30,32,4.7,Seoul
33825,31,7,241163,49150,0.25,0.22,20,15,4.5,Metro
33826,26,1,30211,46280,0.07,0.19,7,8,5.0,Metro
33827,10,7,311266,44778,0.69,0.1,23,17,4.6,Metro
33828,19,8,513673,53545,0.7,0.15,25,16,4.4,Metro
33829,8,6,103912,37507,0.33,0.42,12,16,2.7,Seoul
33830,20,7,255496,40185,0.56,0.13,13,6,4.2,Metro
33831,90,4,168876,33257,0.18,0.09,7,1,4.0,Metro
33832,33,8,451505,64699,0.37,0.02,14,14,4.6,Seoul
33833,74,0,17792,40282,0.17,0.12,8,1,3.9,Other
33834,96,4,127024,43345,0.07,0.02,5,5,4.0,Metro
33835,10,9,260510,48866,0.64,0.02,17,25,4.2,Seoul
33836,78,3,61077,36524,0.54,0.01,11,4,3.8,Other
33837,14,0,0,32618,0.39,0.01,12,10,4.3,Seoul
33838,12,22,1249402,50494,0.07,0.11,21,44,4.8,Metro
33839,35,3,144745,43718,0.52,0.03,16,15,3.9,Other
33840,12,7,468447,51252,0.66,0.16,14,25,4.5,Other
33841,21,12,468588,45804,0.42,0.13,16,10,3.7,Other
33842,33,6,256466,39602,0.15,0.06,13,11,4.3,Metro
33843,35,12,765042,37247,0.15,0.15,7,2,4.3,Seoul
33844,2,6,273738,40480,0.32,0.21,13,6,4.0,Other
33845,26,11,569886,45235,0.19,0.38,3,4,3.4,Other
33846,24,9,558005,57543,0.33,0.04,18,14,4.2,Other
33847,7,5,165472,39785,0.28,0.03,11,21,3.8,Metro
33848,4,4,208323,46741,0.31,0.09,5,17,4.2,Seoul
33849,14,10,283077,35703,0.66,0.07,10,12,4.2,Other
33850,15,11,333624,50597,0.83,0.17,28,21,4.3,Metro
33851,31,1,58106,46545,0.42,0.13,6,3,4.9,Other
33852,8,9,388254,43187,0.73,0.04,25,9,4.8,Metro
33853,76,2,70747,49922,0.12,0.04,4,2,4.9,Other
33854,66,2,38669,35706,0.13,0.14,5,3,4.5,Seoul
33855,22,2,71551,37750,0.17,0.11,18,19,4.2,Seoul
33856,19,11,458252,36780,0.82,0.06,8,8,4.4,Seoul
33857,29,7,287313,49610,0.27,0.12,10,9,3.9,Other
33858,87,4,157334,45790,0.59,0.09,9,4,4.5,Metro
33859,6,4,156392,52894,0.33,0.14,16,12,3.7,Seoul
33860,6,14,844419,51210,0.08,0.06,37,39,4.7,Seoul
33861,83,1,49525,32661,0.4,0.06,3,4,3.7,Metro
33862,4,14,669953,44884,0.06,0.03,24,40,4.6,Metro
33863,28,4,165045,41477,0.26,0.13,9,12,3.7,Other
33864,12,2,96600,43554,0.96,0.17,21,13,4.6,Seoul
33865,8,2,101020,53588,0.57,0.45,12,12,3.1,Metro
33866,18,7,317670,43332,0.77,0.06,12,18,4.2,Metro
33867,15,2,84556,49368,0.26,0.15,15,8,5.0,Other
33868,14,12,883626,55077,0.81,0.15,15,14,4.4,Other
33869,26,6,194243,42011,0.2,0.16,11,10,3.7,Other
33870,56,5,113661,27597,0.28,0.11,12,5,4.2,Seoul
33871,78,4,100465,30442,0.4,0.06,10,1,3.0,Metro
33872,18,6,283654,44669,0.73,0.12,12,21,4.2,Other
33873,6,9,276166,52930,0.02,0.02,15,35,4.6,Metro
33874,2,16,720097,52126,0.1,0.06,21,42,4.8,Metro
33875,15,9,491659,47311,0.26,0.36,12,14,3.6,Metro
33876,85,1,27920,31084,0.25,0.05,2,2,3.7,Other
33877,9,19,979827,48938,0.02,0.03,30,28,4.7,Other
33878,8,4,159908,39682,0.18,0.31,12,13,3.2,Seoul
33879,5,19,1276116,56240,0.24,0.06,22,29,4.5,Seoul
33880,83,4,103380,34498,0.22,0.09,8,4,3.2,Other
33881,55,8,454673,43429,0.18,0.03,9,11,4.3,Metro
33882,23,0,14876,40819,0.43,0.71,26,16,3.5,Metro
33883,21,5,350068,47089,0.1,0.06,14,6,4.5,Metro
33884,94,3,146355,53858,0.35,0.2,3,2,4.2,Metro
33885,15,3,141136,42893,0.25,0.46,19,12,3.4,Metro
33886,4,16,694087,56919,0.29,0.07,22,38,4.3,Other
33887,18,1,47406,49075,0.26,0.55,9,3,4.0,Metro
33888,11,5,181674,45858,0.15,0.11,8,12,4.6,Metro
33889,8,11,228101,30520,0.1,0.68,8,0,3.5,Other
33890,11,6,338992,36534,0.79,0.05,8,18,4.2,Seoul
33891,9,20,1091465,50547,0.09,0.07,26,33,4.6,Seoul
33892,25,10,559589,45151,0.21,0.07,3,13,5.0,Metro
33893,23,2,34158,29748,0.22,0.03,16,6,3.7,Seoul
33894,21,11,255292,31885,0.4,0.03,9,6,4.2,Metro
33895,161,25,3015594,135996,0.71,0.1,51,105,2.3,Other
33896,25,3,49881,27439,0.35,0.08,13,10,3.8,Seoul
33897,8,9,362144,34920,0.54,0.18,18,25,4.3,Metro
33898,54,2,38866,33811,0.37,0.25,3,5,3.9,Metro
33899,2,19,892225,53847,0.19,0.05,20,35,4.4,Seoul
33900,17,9,358050,41668,0.93,0.12,27,21,4.2,Metro
33901,10,20,1695189,72269,0.05,0.08,21,34,4.5,Metro
33902,23,6,151226,30390,0.12,0.01,13,11,4.3,Seoul
33903,10,7,325731,47141,0.08,0.16,15,7,3.9,Seoul
33904,35,8,230506,39823,0.31,0.01,16,17,4.2,Other
33905,71,3,125558,34988,0.25,0.04,5,6,4.3,Seoul
33906,41,2,66312,37314,0.27,0.28,14,24,3.8,Metro
33907,21,6,289561,59223,0.5,0.11,15,28,3.7,Seoul
33908,29,4,253838,53822,0.3,0.08,17,8,3.8,Other
33909,0,8,250407,28690,0.2,0.03,9,8,3.7,Metro
33910,25,4,209794,35188,0.32,0.06,9,6,4.3,Metro
33911,48,1,22303,34463,0.52,0.01,15,14,4.1,Metro
33912,30,4,226144,39229,0.21,0.23,4,3,4.3,Other
33913,35,7,386104,43561,0.27,0.11,3,6,4.3,Seoul
33914,98,2,39914,27434,0.44,0.09,8,4,4.5,Metro
33915,77,4,164288,39167,0.39,0.05,7,3,3.6,Seoul
33916,11,7,242926,32575,0.79,0.04,13,12,4.7,Seoul
33917,27,6,238376,31376,0.38,0.21,6,13,3.6,Other
33918,24,10,332658,36870,0.31,0.13,4,13,4.3,Other
33919,21,8,356327,46758,0.48,0.05,18,16,4.0,Metro
33920,73,2,71503,43254,0.31,0.11,7,2,3.1,Metro
33921,24,15,476310,36993,0.84,0.15,22,23,4.6,Other
33922,30,4,171792,41797,0.2,0.19,17,15,4.7,Other
33923,14,10,397211,40291,0.91,0.12,23,13,3.7,Seoul
33924,15,8,268369,44295,0.32,0.7,7,6,3.3,Metro
33925,4,6,260964,39047,0.78,0.02,22,20,4.9,Other
33926,37,8,329096,31209,0.5,0.07,16,12,5.0,Seoul
33927,19,6,133169,43914,0.32,0.08,12,8,4.4,Metro
33928,48,23,297,78252,0.39,0.35,5,106,3.5,Seoul
33929,5,20,1572659,71963,0.1,0.06,16,45,4.6,Metro
33930,19,5,86495,44739,0.25,0.31,11,18,3.8,Metro
33931,15,4,204301,44932,0.23,0.12,11,18,4.1,Seoul
33932,20,5,155721,30331,0.7,0.05,14,11,4.3,Metro
33933,12,8,397361,51828,0.09,0.19,15,12,4.1,Seoul
33934,12,22,1295545,46567,0.12,0.01,32,45,4.7,Other
33935,72,3,97676,49861,0.11,0.07,6,6,4.9,Seoul
33936,10,5,191603,47088,0.75,0.05,28,15,4.6,Metro
33937,7,10,253652,36835,0.47,0.08,23,26,4.7,Seoul
33938,27,8,178426,38524,0.29,0.03,6,3,4.2,Metro
33939,85,2,165787,48511,0.47,0.14,4,1,3.7,Other
33940,5,15,959523,47684,0.04,0.05,15,30,4.6,Seoul
33941,10,11,592839,46525,0.01,0.15,23,21,5.0,Metro
33942,22,6,186635,24710,0.82,0.07,27,22,4.3,Other
33943,19,15,534368,30200,0.62,0.08,12,14,4.0,Metro
33944,26,1,20881,32638,0.19,0.05,16,6,4.1,Metro
33945,14,10,287056,41875,0.69,0.11,22,16,4.0,Seoul
33946,30,7,292970,43631,0.43,0.18,17,7,4.3,Seoul
33947,16,11,398293,37892,0.78,0.12,26,38,4.9,Seoul
33948,8,19,1505851,63456,0.14,0.01,25,29,4.4,Other
33949,29,4,147884,48963,0.22,0.23,16,8,4.4,Metro
33950,13,10,375470,33343,0.78,0.1,14,10,3.9,Seoul
33951,96,1,36368,40905,0.08,0.21,4,5,3.9,Metro
33952,12,12,340912,41394,0.11,0.58,20,19,2.9,Other
33953,101,21,1277175,71268,0.02,0.71,37,75,3.9,Seoul
33954,34,7,406782,48367,0.34,0.06,5,19,4.2,Metro
33955,10,19,1020410,51812,0.11,0.04,22,28,4.9,Seoul
33956,50,2,92216,54584,0.17,0.06,16,8,4.3,Seoul
33957,9,8,142261,26875,0.43,0.6,10,12,3.2,Metro
33958,16,5,132280,28854,0.14,0.39,10,2,4.0,Metro
33959,7,22,2110940,56917,0.14,0.12,14,42,4.7,Metro
33960,69,3,134047,36213,0.39,0.17,9,2,4.5,Metro
33961,20,12,781644,55709,0.78,0.03,1,14,4.0,Seoul
33962,0,21,1283818,70976,0.15,0.05,16,42,4.6,Metro
33963,34,8,240387,37285,0.31,0.13,12,11,4.9,Seoul
33964,18,2,70339,47801,0.88,0.1,12,14,4.3,Metro
33965,19,5,257009,41591,0.86,0.06,14,11,4.0,Seoul
33966,11,24,1298763,54916,0.09,0.08,25,27,4.8,Seoul
33967,83,2,71572,36676,0.51,0.17,5,1,3.8,Other
33968,13,12,503257,43633,0.9,0.16,21,12,4.6,Metro
33969,83,3,132607,41260,0.14,0.13,10,5,3.4,Seoul
33970,7,18,1434898,60650,0.38,0.02,17,29,4.6,Seoul
33971,16,9,387222,57764,0.45,0.63,9,9,3.8,Metro
33972,10,17,1251498,59163,0.03,0.08,10,23,4.5,Other
33973,1,8,325577,28425,0.26,0.07,20,10,4.2,Metro
33974,10,14,557047,40144,0.47,0.15,15,17,4.6,Seoul
33975,10,10,629971,50294,0.2,0.03,24,36,5.0,Other
33976,19,5,134749,33223,0.6,0.05,18,21,4.5,Seoul
33977,4,17,1350908,63473,0.12,0.14,17,35,4.3,Seoul
33978,3,14,454189,48202,0.11,0.03,26,41,4.7,Metro
33979,31,3,99389,37627,0.39,0.02,4,4,5.0,Other
33980,22,4,175274,40051,0.37,0.03,11,13,4.5,Metro
33981,10,17,1569720,65719,0.16,0.13,21,39,4.7,Other
33982,61,4,96779,37274,0.29,0.08,6,2,3.7,Metro
33983,25,7,127874,17555,0.23,0.13,18,8,4.1,Metro
33984,25,4,17198,49215,0.87,0.18,15,8,4.2,Seoul
33985,84,2,44284,30524,0.34,0.04,7,3,4.9,Metro
33986,6,16,864086,50300,0.09,0.02,21,40,5.0,Seoul
33987,22,10,362098,47959,0.78,0.06,17,15,4.5,Metro
33988,100,1,95651,43365,0.24,0.21,10,3,4.1,Seoul
33989,33,6,272530,44516,0.3,0.72,20,22,3.6,Seoul
33990,33,9,321681,43403,0.21,0.46,15,6,3.2,Other
33991,25,2,50821,28978,0.3,0.48,12,15,3.9,Metro
33992,102,4,177079,40382,0.23,0.09,9,3,4.5,Other
33993,11,18,1235020,51176,0.22,0.07,22,23,4.6,Seoul
33994,25,10,311309,28159,0.87,0.08,18,13,4.9,Seoul
33995,15,9,374051,43585,0.78,0.12,15,11,4.0,Seoul
33996,6,16,501010,46292,0.35,0.12,15,30,5.0,Metro
33997,11,20,1081941,47606,0.11,0.07,17,43,4.9,Metro
33998,51,3,115543,31950,0.33,0.04,7,2,4.4,Other
33999,7,9,422603,44358,0.6,0.12,22,24,4.7,Metro
34000,8,3,160352,39748,0.78,0.12,25,13,4.6,Seoul
34001,6,6,202781,35497,0.15,0.09,19,3,4.5,Metro
34002,95,2,74450,49912,0.21,0.05,6,6,3.7,Seoul
34003,35,8,249705,39986,0.24,0.02,16,15,4.6,Seoul
34004,24,8,394536,56681,0.49,0.04,12,10,4.4,Other
34005,46,3,77401,38559,0.28,0.11,9,12,4.6,Other
34006,1,8,402197,55921,0.79,0.14,19,23,4.4,Metro
34007,96,3,125551,39668,0.21,0.13,3,1,4.3,Seoul
34008,25,7,148398,39357,0.92,0.04,11,26,4.5,Metro
34009,8,3,84016,40440,0.81,0.09,9,19,4.1,Metro
34010,15,3,99822,47586,0.06,0.03,14,15,4.5,Metro
34011,27,11,290580,39618,0.81,0.15,23,12,3.9,Other
34012,14,12,464286,37721,0.55,0.07,28,16,4.7,Seoul
34013,38,8,228050,26227,0.37,0.59,13,12,3.8,Seoul
34014,9,5,260123,51586,0.08,0.11,20,31,4.2,Seoul
34015,40,4,163561,42808,0.27,0.17,8,16,4.7,Seoul
34016,38,6,171478,47028,0.56,0.19,9,6,3.8,Metro
34017,19,7,208391,35555,0.59,0.14,16,14,4.0,Seoul
34018,83,2,32163,26607,0.32,0.19,5,0,4.9,Metro
34019,8,17,723559,35549,0.04,0.02,15,22,4.4,Seoul
34020,28,10,562164,45530,0.52,0.19,18,11,3.8,Other
34021,31,8,324209,45548,0.35,0.14,27,18,4.1,Seoul
34022,65,19,3689320,107276,0.27,0.13,38,57,4.8,Seoul
34023,12,8,316419,52851,0.97,0.05,17,18,4.5,Metro
34024,13,7,285149,48315,0.62,0.35,18,10,4.3,Metro
34025,35,6,158492,29640,0.26,0.15,12,6,4.7,Metro
34026,25,2,73531,56636,0.31,0.66,11,11,1.8,Other
34027,16,8,491588,48413,0.4,0.08,11,0,3.8,Other
34028,39,4,114927,38143,0.14,0.15,20,7,4.3,Metro
34029,35,2,90072,45559,0.15,0.1,13,3,4.6,Metro
34030,21,1,26001,36398,0.41,0.58,14,18,3.9,Other
34031,40,5,225137,44937,0.4,0.25,19,6,4.7,Seoul
34032,64,6,265369,32619,0.4,0.04,3,0,4.5,Other
34033,31,4,131828,47156,0.28,0.03,7,14,4.1,Seoul
34034,29,6,165744,35842,0.29,0.36,13,9,4.0,Other
34035,6,21,1286390,53133,0.16,0.06,26,41,4.7,Other
34036,77,1,32131,34722,0.62,0.19,4,1,4.3,Seoul
34037,9,10,565111,47524,0.64,0.05,26,18,4.3,Metro
34038,15,8,245191,36781,0.38,0.23,10,13,3.7,Seoul
34039,70,1,20561,36505,0.18,0.16,2,2,3.9,Seoul
34040,36,5,237420,43304,0.09,0.05,11,13,4.3,Seoul
34041,32,4,197365,44906,0.4,0.05,4,3,3.5,Other
34042,25,5,138982,38666,0.49,0.09,17,4,4.3,Metro
34043,8,23,1403149,50936,0.05,0.06,20,30,4.5,Metro
34044,5,25,4741510,108327,0.01,0.93,23,31,3.9,Other
34045,70,2,71287,37538,0.48,0.08,2,3,4.8,Metro
34046,7,11,257069,25150,0.82,0.04,13,15,4.2,Metro
34047,12,12,406338,28948,0.77,0.15,23,22,4.7,Other
34048,10,12,307504,49449,0.7,0.1,16,20,4.3,Metro
34049,56,3,170122,42947,0.17,0.02,2,3,3.7,Seoul
34050,23,7,593734,58478,0.26,0.04,15,5,4.8,Metro
34051,9,8,353641,54723,0.2,0.44,23,13,3.5,Metro
34052,36,5,202737,43091,0.55,0.13,4,12,4.4,Metro
34053,112,12,1878277,152250,0.05,0.09,32,102,4.0,Seoul
34054,87,3,69692,25411,0.18,0.04,7,1,3.7,Metro
34055,17,5,202788,61763,0.34,0.11,10,6,4.7,Metro
34056,38,11,524642,46161,0.42,0.09,14,16,4.5,Other
34057,5,8,478119,53336,0.64,0.07,14,7,4.2,Other
34058,19,8,329574,42030,0.36,0.49,16,0,4.1,Metro
34059,85,0,10709,29173,0.27,0.04,8,2,4.0,Metro
34060,7,8,445667,42665,0.38,0.05,15,9,3.9,Metro
34061,14,12,741544,56112,0.43,0.59,6,10,3.9,Metro
34062,34,11,466649,56661,0.51,0.03,16,0,4.8,Metro
34063,13,18,686040,45876,0.58,0.07,15,7,4.5,Metro
34064,10,3,106590,45773,0.25,0.01,9,3,3.9,Other
34065,12,19,1030909,61320,0.06,0.04,13,44,4.8,Other
34066,3,7,275346,42265,0.32,0.13,14,16,4.1,Seoul
34067,17,14,486262,39861,0.52,0.11,7,16,4.4,Metro
34068,33,5,133286,28607,0.43,0.04,16,13,4.0,Seoul
34069,7,9,376341,41615,0.46,0.61,10,16,3.3,Metro
34070,8,7,441331,51466,0.83,0.12,24,24,4.4,Metro
34071,85,4,144924,38256,0.3,0.01,7,4,3.2,Other
34072,29,5,88868,22381,0.35,0.12,11,7,4.3,Seoul
34073,68,2,37110,32199,0.21,0.06,3,0,3.8,Seoul
34074,13,9,386685,47275,0.72,0.06,19,25,4.5,Seoul
34075,7,23,1445257,58384,0.12,0.03,19,35,4.6,Seoul
34076,75,5,99981,36365,0.3,0.14,1,4,3.6,Other
34077,17,2,127449,53984,0.18,0.04,10,11,3.9,Metro
34078,11,9,546443,45694,0.32,0.05,7,15,3.6,Metro
34079,24,3,159367,49962,0.81,0.17,17,23,4.4,Metro
34080,73,2,37523,43967,0.34,0.11,0,0,3.2,Seoul
34081,70,31,3950481,10022,0.83,0.51,16,66,2.8,Metro
34082,4,9,196611,29004,0.87,0.01,15,17,4.7,Metro
34083,29,2,78620,41191,0.13,0.13,21,5,5.0,Metro
34084,28,14,595951,44403,0.64,0.11,20,27,4.0,Metro
34085,19,8,265528,41730,0.26,0.13,6,12,3.7,Seoul
34086,23,11,300739,47252,0.18,0.53,10,16,2.9,Seoul
34087,34,5,165241,45759,0.6,0.1,7,6,4.7,Other
34088,18,4,291035,48713,0.16,0.12,13,12,4.6,Metro
34089,9,17,875392,49339,0.13,0.07,23,33,4.5,Seoul
34090,9,17,596303,54422,0.69,0.13,22,14,4.8,Seoul
34091,7,16,985501,51332,0.06,0.08,19,46,4.5,Seoul
34092,20,4,115662,36000,0.19,0.23,7,15,4.5,Seoul
34093,38,6,308367,44736,0.34,0.06,21,16,4.1,Seoul
34094,15,9,370352,45692,0.89,0.07,17,16,4.1,Other
34095,23,10,499781,48638,0.92,0.09,23,9,3.9,Other
34096,25,11,535300,42255,0.78,0.05,19,16,4.2,Metro
34097,13,5,141606,47737,0.29,0.12,6,9,3.7,Seoul
34098,8,6,187551,38488,0.2,0.07,13,14,4.3,Other
34099,14,1,30192,22971,0.46,0.02,17,12,4.7,Metro
34100,1,4,140039,60756,0.24,0.54,13,14,3.8,Metro
34101,17,15,502158,42743,0.9,0.08,18,13,4.3,Metro
34102,28,1,23549,36071,0.32,0.15,6,7,4.5,Other
34103,48,1,35911,31269,0.35,0.1,8,4,4.3,Seoul
34104,9,6,264704,51818,0.8,0.22,23,27,4.2,Seoul
34105,30,7,170079,51425,0.29,0.33,25,11,4.0,Seoul
34106,7,18,1249145,53123,0.3,0.03,24,25,4.9,Other
34107,27,8,467994,53667,0.42,0.19,13,16,4.9,Other
34108,15,10,275759,34339,0.33,0.09,9,10,4.5,Seoul
34109,19,15,579917,43689,0.29,0.56,11,15,2.9,Other
34110,15,5,206368,34028,0.42,0.12,14,9,4.2,Seoul
34111,9,17,519843,37311,0.62,0.14,15,26,4.1,Seoul
34112,30,8,243658,37165,0.19,0.1,11,13,4.5,Metro
34113,4,7,337862,50516,0.34,0.09,13,21,4.2,Seoul
34114,2,9,527805,50912,0.38,0.09,15,0,3.6,Metro
34115,27,9,285084,35754,0.42,0.05,8,20,5.0,Metro
34116,10,8,265083,36627,0.76,0.08,12,18,4.7,Other
34117,36,3,77679,38944,0.31,0.12,12,9,4.5,Seoul
34118,36,6,239007,41415,0.4,0.17,11,11,3.2,Seoul
34119,27,5,160670,38653,0.62,0.05,18,21,4.1,Seoul
34120,64,5,129714,32117,0.25,0.08,3,4,3.9,Other
34121,7,9,212935,39322,0.39,0.3,13,23,3.5,Metro
34122,29,8,339482,55518,0.4,0.07,7,5,4.6,Seoul
34123,39,8,175155,24532,0.47,0.11,16,2,4.8,Other
34124,60,2,42743,38878,0.4,0.14,5,4,4.5,Seoul
34125,15,0,0,54733,0.3,0.46,10,15,3.1,Metro
34126,11,8,176101,42164,0.72,0.08,18,14,3.7,Metro
34127,23,8,239574,30221,0.4,0.02,4,12,4.6,Seoul
34128,94,2,36487,20989,0.36,0.05,7,2,3.9,Seoul
34129,20,6,384378,64879,0.21,0.06,5,8,4.8,Metro
34130,18,8,388375,50307,0.23,0.33,15,0,4.0,Seoul
34131,24,8,505339,53600,0.21,0.07,15,7,4.5,Metro
34132,29,2,58236,29587,0.58,0.22,5,6,4.0,Metro
34133,91,2,112953,46061,0.31,0.1,5,4,3.4,Metro
34134,72,3,182137,71221,0.2,0.04,21,1,4.4,Metro
34135,23,10,639059,48743,0.34,0.14,5,9,4.8,Other
34136,14,16,1208465,66888,0.11,0.11,25,46,4.3,Metro
34137,27,9,414963,44018,0.34,0.1,20,11,4.7,Other
34138,46,10,692771,56298,0.18,0.25,17,14,3.8,Other
34139,32,6,194473,35133,0.58,0.09,4,11,4.8,Other
34140,5,4,164946,38630,0.33,0.06,12,10,4.1,Metro
34141,84,4,112001,39041,0.16,0.07,11,1,3.6,Seoul
34142,46,6,230566,43690,0.21,0.07,5,5,4.2,Other
34143,12,13,526469,48422,0.13,0.2,36,30,4.9,Metro
34144,107,3,112825,38744,0.44,0.02,13,6,4.1,Metro
34145,117,3,53398,33685,0.26,0.01,6,5,4.5,Metro
34146,16,7,149721,30729,0.83,0.11,17,3,4.3,Metro
34147,7,14,769792,49242,0.08,0.05,29,36,4.9,Seoul
34148,29,11,333830,47543,0.16,0.06,8,15,4.2,Metro
34149,100,2,73813,43513,0.28,0.08,0,1,4.4,Metro
34150,60,3,150308,36709,0.28,0.02,4,6,4.1,Seoul
34151,7,10,454421,47117,0.62,0.08,24,13,5.0,Other
34152,0,4,208709,46038,0.03,0.2,10,8,5.0,Metro
34153,92,3,119227,47809,0.35,0.05,5,3,4.7,Seoul
34154,77,2,52996,24313,0.07,0.21,8,1,3.7,Metro
34155,20,6,272598,44846,0.31,0.23,2,11,3.6,Metro
34156,8,12,861449,45971,0.05,0.01,12,36,4.6,Metro
34157,29,5,237361,50990,0.22,0.61,10,14,3.9,Seoul
34158,4,18,1116897,43144,0.12,0.04,20,32,4.4,Other
34159,172,37,4755912,158616,0.46,0.7,3,101,2.9,Other
34160,6,4,152001,40850,0.81,0.08,21,22,4.1,Seoul
34161,16,9,360108,39435,0.51,0.03,8,6,4.1,Metro
34162,14,9,479490,47976,0.79,0.01,17,21,4.1,Seoul
34163,19,6,218491,46175,0.65,0.05,11,14,4.5,Metro
34164,60,2,68773,38339,0.33,0.07,1,6,3.8,Seoul
34165,25,5,317308,45421,0.23,0.08,11,16,4.3,Seoul
34166,12,11,333979,27167,0.79,0.11,18,16,4.3,Metro
34167,6,16,465678,57456,0.15,0.13,20,29,4.8,Seoul
34168,80,4,110968,40490,0.39,0.21,7,2,4.6,Seoul
34169,65,20,694725,33837,0.89,0.12,10,45,2.9,Other
34170,91,1,17469,49229,0.33,0.19,4,4,4.3,Other
34171,32,4,100965,46288,0.32,0.39,9,19,3.4,Seoul
34172,40,5,164277,40615,0.4,0.12,10,18,4.7,Metro
34173,16,11,500686,52602,0.45,0.44,11,13,3.4,Metro
34174,12,13,555243,48003,0.92,0.09,18,22,4.9,Seoul
34175,41,7,373670,38326,0.33,0.02,13,15,3.7,Seoul
34176,44,0,0,29825,0.26,0.04,16,20,4.0,Other
34177,23,2,85919,55815,0.33,0.08,25,17,5.0,Metro
