Customer_ID,Age,Tenure_Months,Monthly_Fee,Total_Usage_GB,Support_Tickets_3M,Late_Payments_6M,Contract,AutoPay,Internet_Type,Has_Addon,NPS_Score,Region,Churn
22877,52,22,63860,100,0,1,Month-to-month,0,DSL,0,28,Seoul,1
24506,37,15,74069,437,1,1,1-year,0,5G,0,21,Other,1
24904,55,16,63737,333,0,1,2-year,1,DSL,1,17,Seoul,1
22145,36,5,70710,377,0,0,1-year,1,Fiber,1,23,Metro,0
23983,52,3,61577,460,0,0,Month-to-month,1,Fiber,1,42,Other,0
26525,33,37,81472,202,3,0,Month-to-month,1,Fiber,0,8,Other,0
25028,23,17,58375,436,2,0,1-year,0,Fiber,1,-41,Other,1
21201,63,5,62192,523,1,1,2-year,1,DSL,0,-33,Seoul,1
22026,42,15,84594,343,1,0,1-year,0,5G,0,44,Seoul,0
20622,42,10,65351,467,2,1,2-year,0,DSL,0,10,Seoul,0
27280,45,15,63121,608,2,0,1-year,1,5G,0,26,Seoul,0
20567,29,2,85257,188,0,1,Month-to-month,1,Fiber,0,38,Seoul,0
27048,37,29,53368,458,0,1,1-year,1,DSL,0,29,Metro,0
21838,33,7,86091,472,1,0,Month-to-month,0,5G,1,39,Other,0
21335,45,9,46045,524,0,1,Month-to-month,0,DSL,0,-6,Metro,0
23876,49,25,66474,379,1,0,Month-to-month,1,DSL,0,9,Other,0
27608,27,18,76201,239,2,1,1-year,0,5G,0,48,Metro,0
22100,30,4,66359,432,2,1,Month-to-month,0,Fiber,1,29,Other,1
26835,21,14,68946,239,0,0,Month-to-month,1,5G,1,-66,Seoul,0
23412,69,22,63646,448,1,0,2-year,1,Fiber,0,-37,Metro,0
24330,63,19,71934,352,1,0,1-year,1,Fiber,0,-36,Other,0
21689,66,25,85916,179,1,0,Month-to-month,1,Fiber,0,-30,Other,0
20746,36,36,66490,376,3,0,Month-to-month,0,Fiber,1,-47,Seoul,0
25481,69,24,63789,460,1,0,2-year,1,Fiber,0,28,Metro,0
26711,33,56,66948,320,0,1,1-year,0,Fiber,0,85,Other,0
22188,31,11,69416,233,2,0,Month-to-month,0,DSL,0,52,Other,1
20196,22,18,53202,323,0,0,Month-to-month,1,DSL,1,37,Seoul,0
21153,40,44,83382,443,1,0,Month-to-month,0,DSL,1,1,Other,0
26571,61,15,66419,299,0,0,1-year,0,5G,0,-10,Seoul,0
25284,57,28,62310,399,1,1,Month-to-month,1,Fiber,1,27,Other,0
20803,44,10,55926,427,2,1,Month-to-month,1,Fiber,1,-3,Metro,1
25009,55,12,68934,443,2,1,Month-to-month,0,DSL,0,37,Metro,1
22351,46,14,80533,352,1,0,Month-to-month,1,Fiber,1,49,Seoul,0
27804,60,22,81677,732,1,0,Month-to-month,1,DSL,1,63,Metro,0
23410,42,11,81264,493,0,1,2-year,1,Fiber,0,33,Seoul,0
27248,61,36,65039,733,1,2,Month-to-month,1,5G,0,11,Metro,1
25185,58,26,55827,402,1,1,1-year,1,5G,0,-11,Seoul,0
22069,35,42,64667,500,1,1,Month-to-month,1,5G,0,-9,Metro,0
22908,67,51,96820,369,0,1,1-year,1,DSL,0,48,Metro,0
26682,35,10,60126,461,1,0,Month-to-month,0,DSL,0,53,Seoul,0
27460,57,5,51671,575,0,0,2-year,1,Fiber,0,62,Other,0
20645,58,22,74375,419,2,0,Month-to-month,0,Fiber,0,83,Other,1
27433,37,17,67132,174,0,1,1-year,0,Fiber,0,13,Other,1
26006,30,23,77185,526,0,0,Month-to-month,0,Fiber,1,-27,Metro,1
23625,61,12,72672,432,0,1,Month-to-month,1,5G,0,-8,Other,0
23780,41,18,73492,436,0,0,Month-to-month,1,DSL,1,25,Seoul,0
26953,59,12,70840,303,0,0,Month-to-month,1,DSL,1,-12,Seoul,1
20121,40,58,89283,501,1,0,Month-to-month,0,Fiber,1,25,Metro,0
21778,26,3,55660,293,1,1,2-year,1,5G,0,28,Metro,1
22982,21,5,76693,397,3,1,Month-to-month,0,5G,0,-14,Metro,1
24274,34,9,57679,136,1,0,Month-to-month,1,Fiber,1,85,Other,0
23075,48,11,84740,204,2,0,Month-to-month,1,Fiber,0,4,Seoul,1
26434,36,3,74880,423,0,0,2-year,0,5G,1,50,Metro,0
26181,38,5,76146,482,0,1,Month-to-month,0,Fiber,0,18,Seoul,1
26992,60,20,43761,265,2,1,1-year,1,DSL,1,36,Seoul,0
23036,67,8,67484,352,0,0,1-year,1,DSL,0,-5,Seoul,0
22136,53,19,81803,212,1,1,Month-to-month,0,5G,0,41,Metro,0
26781,63,18,67348,564,1,0,Month-to-month,0,Fiber,0,86,Metro,0
27562,22,69,61371,374,1,0,2-year,0,Fiber,0,-12,Metro,0
20135,59,11,68236,267,0,1,Month-to-month,1,Fiber,0,17,Seoul,1
27073,49,51,69260,359,1,0,Month-to-month,1,5G,0,6,Other,0
24123,69,23,62226,112,1,1,Month-to-month,1,Fiber,0,32,Other,0
24354,39,25,82509,399,0,1,Month-to-month,0,DSL,0,5,Seoul,0
24251,39,5,75720,285,1,0,2-year,0,5G,0,51,Seoul,1
27718,54,24,61150,168,1,0,Month-to-month,0,5G,1,18,Other,0
24604,57,9,59810,382,1,0,Month-to-month,1,DSL,0,93,Other,0
22560,48,23,69412,522,0,0,1-year,0,Fiber,0,-16,Seoul,1
20063,37,25,62680,226,0,2,Month-to-month,1,DSL,0,-43,Seoul,1
26481,52,9,71482,580,2,0,1-year,0,5G,1,-38,Metro,0
27487,59,4,82472,538,0,1,Month-to-month,1,5G,0,11,Metro,1
24310,49,13,71154,329,3,1,Month-to-month,0,Fiber,1,-13,Other,1
21643,41,6,51774,128,2,1,Month-to-month,1,5G,1,27,Other,0
25693,64,49,73851,276,2,0,Month-to-month,0,5G,0,41,Other,0
22468,53,23,92406,444,2,2,Month-to-month,0,Fiber,0,-50,Metro,1
20680,66,50,77848,582,1,0,Month-to-month,1,DSL,0,22,Seoul,0
24481,42,9,65667,415,1,0,Month-to-month,1,Fiber,0,-30,Metro,0
20742,57,13,53650,314,1,0,1-year,1,DSL,0,-19,Seoul,0
21212,58,4,63842,137,0,0,Month-to-month,1,Fiber,0,-33,Metro,1
22171,19,17,35875,273,1,0,2-year,1,DSL,0,26,Seoul,0
26044,56,30,54943,517,0,1,Month-to-month,1,5G,0,-39,Metro,0
26506,32,32,61314,474,0,1,1-year,1,DSL,1,28,Metro,0
25330,43,62,57387,398,1,0,Month-to-month,1,Fiber,1,20,Other,1
22901,44,20,64311,190,0,1,Month-to-month,1,DSL,1,76,Other,0
23259,47,27,68611,163,0,0,Month-to-month,0,Fiber,1,30,Seoul,0
20568,30,30,53015,487,1,0,Month-to-month,1,Fiber,0,68,Metro,1
21874,66,20,74018,510,0,0,Month-to-month,1,Fiber,0,48,Other,0
20649,67,24,79473,276,0,0,Month-to-month,0,Fiber,0,55,Metro,0
22597,44,2,49210,126,0,0,Month-to-month,1,Fiber,0,42,Metro,0
21718,37,17,64246,541,1,0,Month-to-month,1,DSL,1,29,Seoul,0
26639,59,34,79420,285,1,0,1-year,1,Fiber,0,3,Metro,0
22844,43,19,69002,632,0,0,2-year,1,DSL,1,76,Other,0
21393,69,44,68130,52,1,0,2-year,1,Fiber,0,27,Other,0
26019,57,12,62996,309,0,1,1-year,0,DSL,0,31,Metro,1
23642,66,8,70607,289,1,1,2-year,1,5G,1,47,Metro,0
25336,21,30,63561,491,0,0,Month-to-month,0,5G,1,49,Metro,0
25270,45,12,85904,494,1,0,1-year,1,DSL,0,-38,Other,0
25876,22,23,81989,572,1,1,1-year,0,DSL,0,24,Metro,0
20490,49,5,46347,412,0,0,1-year,1,DSL,1,31,Seoul,0
20494,49,11,88510,165,2,0,1-year,0,DSL,0,20,Metro,1
20691,69,10,61138,541,2,0,Month-to-month,1,Fiber,0,67,Seoul,0
25613,51,17,66292,251,1,1,2-year,0,Fiber,1,30,Metro,0
20603,56,8,77249,472,0,1,Month-to-month,0,DSL,1,21,Other,1
21912,64,25,74593,169,3,0,1-year,0,Fiber,1,63,Metro,0
25515,44,23,62710,593,0,1,1-year,0,Fiber,0,64,Seoul,0
27315,64,28,84101,362,1,0,1-year,1,DSL,0,-31,Metro,0
26026,57,18,68216,341,2,0,1-year,0,DSL,1,-8,Seoul,1
25679,49,16,56804,255,0,0,Month-to-month,0,DSL,0,79,Seoul,0
23540,61,11,87622,285,0,0,1-year,1,5G,1,43,Metro,1
25060,50,13,70731,388,2,0,Month-to-month,1,DSL,1,-37,Other,0
25490,36,5,85590,740,0,0,Month-to-month,1,5G,1,-15,Other,1
22367,35,12,52655,338,1,0,Month-to-month,0,DSL,0,31,Seoul,1
21188,49,22,38155,446,0,0,Month-to-month,0,Fiber,1,15,Other,0
20275,39,14,67956,294,3,0,Month-to-month,0,Fiber,0,74,Seoul,1
24542,50,30,46386,277,0,0,2-year,1,DSL,1,70,Other,0
24997,56,11,74096,414,3,0,1-year,0,Fiber,0,27,Seoul,0
21362,21,24,58454,532,0,0,1-year,0,DSL,0,8,Other,0
23795,64,22,72146,374,1,1,1-year,0,5G,1,-13,Seoul,0
21527,34,14,86275,331,2,0,1-year,1,Fiber,1,35,Seoul,0
25591,22,15,65061,234,2,0,Month-to-month,1,Fiber,1,-13,Other,1
23913,27,26,79592,639,1,0,1-year,0,5G,1,-9,Seoul,0
27882,21,33,56488,226,3,1,1-year,1,Fiber,0,-16,Seoul,0
21552,62,13,73936,258,1,2,1-year,0,DSL,0,-12,Other,1
20331,46,26,69504,84,1,1,Month-to-month,0,DSL,0,13,Other,1
27524,34,8,68892,460,0,0,Month-to-month,0,DSL,0,15,Metro,1
21338,33,25,68523,486,2,0,Month-to-month,1,Fiber,0,71,Seoul,0
25453,61,10,70137,201,0,0,Month-to-month,1,5G,0,-11,Seoul,0
20946,24,6,65185,404,1,1,Month-to-month,1,Fiber,1,49,Other,0
26297,25,14,65654,464,1,0,Month-to-month,1,Fiber,1,41,Seoul,0
22251,44,16,60998,489,1,0,1-year,1,DSL,1,-28,Other,0
26301,35,49,65039,303,1,0,1-year,1,Fiber,0,-35,Other,0
20802,33,29,60974,398,1,0,1-year,0,DSL,0,3,Seoul,0
23942,34,5,66565,165,2,2,Month-to-month,0,Fiber,0,48,Metro,0
22347,35,34,65051,356,1,1,Month-to-month,1,5G,1,88,Seoul,0
20069,21,7,69229,229,1,0,Month-to-month,1,Fiber,1,66,Seoul,0
27678,59,20,72055,289,0,0,Month-to-month,0,DSL,0,100,Seoul,1
25697,21,9,65187,242,1,1,Month-to-month,1,Fiber,1,13,Other,0
22785,65,14,66772,454,0,0,Month-to-month,0,Fiber,0,4,Seoul,0
21599,61,34,64367,227,0,0,Month-to-month,0,DSL,1,100,Other,0
24208,66,20,44236,538,1,0,Month-to-month,1,DSL,0,21,Seoul,0
24723,67,15,69767,305,2,0,2-year,0,Fiber,0,-17,Metro,0
26910,69,15,65535,503,1,1,1-year,1,DSL,0,61,Metro,0
21504,34,17,86095,496,0,0,Month-to-month,0,5G,0,16,Metro,0
25046,37,9,58175,232,2,1,Month-to-month,1,Fiber,0,-13,Metro,0
20151,62,31,64485,717,0,1,2-year,1,DSL,0,8,Metro,0
22805,26,11,69531,329,1,1,Month-to-month,1,DSL,0,6,Seoul,0
23965,28,23,76651,176,1,2,1-year,1,Fiber,1,-20,Metro,0
22087,56,52,65418,625,1,1,Month-to-month,1,5G,1,52,Seoul,0
27296,38,4,79058,410,1,1,1-year,0,Fiber,0,-46,Metro,0
22260,69,44,57033,389,2,0,Month-to-month,1,Fiber,0,36,Metro,0
23948,37,19,68466,430,1,0,Month-to-month,1,Fiber,1,19,Seoul,0
27869,49,5,60325,281,2,1,Month-to-month,0,Fiber,1,-8,Metro,0
26176,41,17,47714,345,1,1,1-year,0,DSL,1,12,Metro,0
25774,19,8,81548,387,1,0,1-year,0,DSL,1,1,Seoul,0
20860,59,32,75875,282,1,0,1-year,0,5G,0,41,Seoul,0
23481,59,18,67757,265,0,0,Month-to-month,1,Fiber,0,17,Seoul,0
24986,20,15,84468,248,1,1,Month-to-month,0,Fiber,0,7,Metro,0
23506,64,17,80037,651,3,0,Month-to-month,0,Fiber,0,24,Metro,0
24815,56,26,81061,412,1,2,1-year,0,Fiber,0,-17,Metro,0
24122,67,5,91544,294,2,1,1-year,1,Fiber,0,64,Metro,0
27683,62,27,55761,195,3,0,1-year,1,Fiber,0,11,Metro,0
20367,42,29,73534,537,1,0,Month-to-month,1,Fiber,1,50,Metro,0
21433,26,52,72160,275,0,1,2-year,0,Fiber,1,-77,Seoul,0
24304,19,59,82211,416,1,0,2-year,1,Fiber,0,18,Metro,0
27192,69,8,68434,402,1,0,Month-to-month,0,5G,1,46,Seoul,0
21780,53,19,70643,189,1,0,Month-to-month,0,DSL,0,44,Other,0
26965,22,18,69239,339,0,0,1-year,0,Fiber,1,-30,Seoul,0
24174,36,17,52729,76,1,0,1-year,0,DSL,1,74,Metro,0
21819,25,24,52656,265,1,0,1-year,1,Fiber,1,27,Metro,0
25121,60,24,78213,210,2,0,1-year,1,5G,0,33,Other,1
20842,52,36,77835,259,0,2,1-year,0,DSL,1,89,Seoul,0
22705,21,17,69436,462,0,0,Month-to-month,0,DSL,0,-12,Other,1
21190,18,15,60391,414,0,0,Month-to-month,0,Fiber,1,-2,Metro,1
20176,42,8,59914,354,0,1,Month-to-month,1,DSL,1,49,Seoul,0
24442,36,2,60752,516,0,0,1-year,0,Fiber,0,41,Metro,1
27526,22,30,52652,347,0,0,Month-to-month,0,DSL,1,8,Other,0
20618,31,7,75549,230,0,0,Month-to-month,0,DSL,0,-54,Metro,0
22094,28,8,79799,649,2,0,1-year,1,Fiber,0,-19,Metro,0
23309,19,15,56945,436,1,1,2-year,1,Fiber,1,-3,Other,1
25821,49,40,68393,486,1,1,Month-to-month,1,DSL,0,54,Other,0
23828,46,6,78882,328,0,1,2-year,1,5G,0,49,Seoul,0
20083,26,15,53179,292,1,1,1-year,0,Fiber,0,42,Metro,1
23820,64,17,67587,509,0,0,1-year,1,Fiber,1,-20,Metro,0
23209,39,5,60609,219,1,1,Month-to-month,0,5G,1,27,Seoul,1
20817,20,15,46975,184,1,0,Month-to-month,1,Fiber,0,4,Metro,0
21031,43,14,60307,354,0,1,1-year,1,5G,0,27,Other,0
24093,37,12,79046,126,1,0,Month-to-month,0,5G,0,47,Seoul,1
20301,36,29,46733,671,0,0,1-year,0,Fiber,1,-18,Other,0
26307,59,16,73888,254,2,1,Month-to-month,0,Fiber,0,29,Metro,1
21473,41,38,51402,481,0,0,1-year,1,Fiber,0,-9,Other,0
20284,43,8,68393,288,1,2,1-year,1,Fiber,0,73,Other,0
22029,45,20,88744,499,1,0,2-year,0,Fiber,0,38,Seoul,0
24311,45,18,89924,368,1,0,Month-to-month,0,5G,0,24,Seoul,0
24913,19,9,40567,308,2,0,2-year,1,Fiber,0,48,Metro,0
26351,35,21,73556,382,2,1,1-year,1,Fiber,0,15,Metro,1
22916,40,24,53067,154,1,0,1-year,0,Fiber,1,11,Seoul,0
21814,43,14,56796,332,3,0,1-year,1,Fiber,0,-4,Other,0
21272,23,38,69093,559,0,0,Month-to-month,0,5G,1,38,Other,0
26210,51,3,68905,187,0,0,Month-to-month,0,5G,1,16,Other,0
25279,37,23,66389,299,0,0,1-year,1,Fiber,0,46,Seoul,0
26557,25,22,48062,561,1,2,Month-to-month,1,5G,0,24,Metro,0
26613,65,13,80571,262,0,1,1-year,0,Fiber,0,56,Other,0
25076,37,3,67209,524,1,1,1-year,0,5G,1,29,Other,1
25108,67,24,69014,298,2,1,Month-to-month,0,Fiber,1,28,Other,0
23151,55,1,95632,259,0,0,Month-to-month,1,Fiber,1,27,Seoul,1
20821,19,16,80718,344,2,2,Month-to-month,0,5G,1,7,Other,1
22314,20,19,76199,555,0,0,Month-to-month,1,DSL,0,11,Other,0
22009,58,24,67605,238,0,1,1-year,0,5G,0,78,Seoul,0
24833,38,5,69734,371,0,0,Month-to-month,1,5G,0,18,Other,1
22643,28,61,37652,415,0,0,1-year,0,5G,0,-58,Seoul,0
26924,59,19,59426,414,1,1,1-year,0,5G,1,35,Seoul,0
27294,36,15,79037,444,0,0,Month-to-month,1,Fiber,1,32,Seoul,0
22306,22,18,76037,533,0,0,Month-to-month,0,DSL,0,37,Seoul,0
26436,18,27,52668,402,0,0,Month-to-month,0,5G,0,-6,Other,1
25768,35,72,67340,326,0,0,1-year,1,Fiber,0,-23,Other,0
20100,25,1,87407,440,2,1,Month-to-month,1,Fiber,0,-29,Metro,1
24699,33,22,75274,393,0,1,Month-to-month,1,5G,1,62,Seoul,0
20745,59,22,75092,256,0,0,Month-to-month,0,Fiber,1,-48,Metro,0
27685,44,12,52281,338,4,2,Month-to-month,1,DSL,0,21,Seoul,1
27403,22,2,62094,416,1,1,2-year,0,DSL,1,11,Metro,0
23974,31,35,79569,170,1,0,Month-to-month,1,DSL,1,20,Metro,0
20481,32,14,68100,545,0,0,1-year,1,Fiber,1,20,Seoul,0
27176,43,25,57299,385,0,1,Month-to-month,0,5G,1,26,Seoul,0
27764,65,25,42347,472,0,0,Month-to-month,0,Fiber,0,-17,Other,1
25661,24,3,63139,326,0,0,1-year,1,Fiber,0,99,Metro,0
21158,62,10,77215,480,0,0,1-year,1,Fiber,1,41,Metro,0
26712,36,12,78325,547,0,1,Month-to-month,0,DSL,0,19,Seoul,1
27420,56,17,66960,318,1,1,Month-to-month,1,Fiber,1,-30,Metro,0
25908,65,7,60990,364,1,1,Month-to-month,0,DSL,0,-27,Metro,1
21438,51,5,59635,199,0,1,1-year,1,Fiber,0,-16,Seoul,1
22415,37,9,75134,347,0,1,Month-to-month,0,Fiber,0,-3,Metro,1
24865,63,3,62555,323,0,0,Month-to-month,1,Fiber,1,23,Metro,0
20403,34,35,85577,427,3,0,Month-to-month,0,Fiber,1,47,Metro,1
26058,49,16,58742,527,0,0,Month-to-month,0,5G,0,8,Seoul,1
22196,60,10,81147,509,0,2,Month-to-month,0,5G,1,18,Other,1
20950,32,36,94543,205,2,0,Month-to-month,1,DSL,1,48,Seoul,1
24166,53,7,68562,251,0,0,2-year,1,Fiber,0,15,Metro,0
22068,65,39,78802,357,1,0,Month-to-month,1,DSL,1,-15,Other,0
27653,32,21,78758,380,0,0,Month-to-month,0,5G,1,46,Metro,0
25610,24,40,47370,224,1,0,Month-to-month,1,Fiber,0,-12,Metro,0
20669,65,3,67709,360,1,0,2-year,1,DSL,1,1,Metro,0
20219,41,2,52466,317,0,0,1-year,1,5G,1,-29,Seoul,0
23367,50,12,54175,470,3,1,Month-to-month,1,Fiber,0,40,Metro,1
27704,32,26,60781,453,1,1,Month-to-month,1,Fiber,0,69,Other,0
21963,25,33,78562,440,0,0,1-year,1,Fiber,0,63,Other,0
23892,66,12,72470,473,0,1,Month-to-month,1,5G,1,23,Seoul,1
25800,39,6,87085,133,1,0,Month-to-month,0,5G,0,-35,Other,0
22214,24,13,63409,355,1,1,Month-to-month,0,Fiber,1,61,Seoul,0
22634,47,48,55591,324,1,1,2-year,1,Fiber,0,29,Metro,0
21660,31,18,61708,534,1,0,Month-to-month,1,Fiber,1,-7,Metro,0
23626,56,12,42539,239,0,3,1-year,0,DSL,0,76,Seoul,0
25368,48,25,78395,385,0,0,Month-to-month,0,DSL,0,42,Metro,0
25310,41,14,99932,425,1,0,Month-to-month,0,DSL,1,-9,Metro,0
25488,57,10,71304,364,0,0,1-year,1,DSL,0,-27,Seoul,0
22146,41,6,61731,319,0,1,Month-to-month,0,Fiber,0,68,Metro,1
20778,24,3,65355,382,1,0,Month-to-month,1,Fiber,1,-24,Metro,1
22435,41,42,60395,427,0,0,Month-to-month,1,5G,1,1,Metro,0
23067,61,45,87329,188,1,1,2-year,1,Fiber,0,-17,Seoul,1
24454,54,22,67942,514,0,1,Month-to-month,1,Fiber,0,14,Seoul,0
25748,30,5,63641,260,1,0,Month-to-month,0,5G,0,11,Metro,1
26859,40,5,88474,189,0,0,1-year,1,Fiber,0,15,Other,0
24871,27,54,97357,513,0,1,Month-to-month,1,5G,0,24,Other,0
21492,43,19,41437,418,0,1,1-year,1,5G,1,26,Seoul,0
23546,50,17,68356,650,1,1,2-year,0,Fiber,1,35,Seoul,0
23154,59,12,74162,365,0,0,Month-to-month,0,DSL,1,-11,Other,1
23775,40,30,91303,205,2,0,Month-to-month,1,DSL,1,65,Seoul,0
26425,68,1,77282,371,2,0,1-year,1,5G,1,21,Other,1
23590,65,9,75949,390,0,0,2-year,0,Fiber,1,5,Seoul,0
26633,28,19,56601,466,3,0,Month-to-month,0,Fiber,0,26,Seoul,0
24642,19,19,60849,473,3,1,Month-to-month,1,DSL,1,28,Other,0
20518,21,27,83537,388,0,0,Month-to-month,0,DSL,0,-34,Metro,0
23945,24,1,72474,558,0,0,Month-to-month,1,Fiber,0,65,Metro,0
24160,19,21,64622,396,1,1,Month-to-month,1,DSL,0,31,Seoul,1
24529,41,27,70376,493,1,0,Month-to-month,1,DSL,0,-25,Seoul,0
25496,27,6,88423,279,1,0,Month-to-month,0,Fiber,0,62,Seoul,1
27784,52,17,64464,336,2,1,1-year,0,Fiber,1,48,Seoul,0
26130,37,32,70527,374,2,0,1-year,0,Fiber,0,8,Seoul,0
21416,58,26,65290,416,2,1,Month-to-month,0,DSL,0,-3,Seoul,1
20569,51,16,49538,398,2,0,2-year,0,DSL,0,5,Other,0
20361,61,49,67300,437,0,0,Month-to-month,1,Fiber,1,76,Other,0
24044,23,28,56888,466,0,0,Month-to-month,1,DSL,1,45,Metro,1
26899,66,20,54715,423,2,0,2-year,0,Fiber,0,46,Other,0
26219,19,14,67657,225,2,0,Month-to-month,1,5G,0,38,Seoul,0
24167,42,54,86024,594,1,0,1-year,1,DSL,1,-9,Seoul,0
23101,37,10,69027,310,0,0,1-year,1,Fiber,0,-6,Metro,0
23915,59,34,81503,365,0,0,Month-to-month,0,5G,0,49,Seoul,0
20760,55,29,60985,225,1,1,1-year,1,Fiber,0,14,Seoul,0
23549,33,15,63223,172,1,0,Month-to-month,0,DSL,0,14,Metro,1
26524,54,26,67763,373,2,0,1-year,0,5G,1,51,Seoul,0
27521,25,15,66420,584,0,0,Month-to-month,1,Fiber,0,29,Other,1
27715,25,33,66963,423,1,0,1-year,1,DSL,1,-34,Metro,0
26500,42,59,59268,284,1,1,1-year,0,DSL,1,-9,Other,0
25231,25,15,74515,463,1,1,Month-to-month,0,Fiber,1,-27,Seoul,1
20215,56,45,72548,414,1,1,2-year,1,5G,0,44,Other,0
24029,53,5,35000,227,3,1,1-year,0,5G,1,-18,Metro,1
26889,23,27,95371,445,1,0,1-year,0,5G,0,22,Metro,1
23693,28,10,62387,192,2,2,1-year,0,Fiber,0,69,Seoul,0
25944,51,27,61476,231,0,0,2-year,1,DSL,1,-22,Other,0
24565,64,6,51954,338,1,0,1-year,1,Fiber,0,-20,Seoul,0
24078,49,16,67691,683,0,1,Month-to-month,1,DSL,1,-10,Metro,0
21474,28,13,63615,215,1,1,1-year,1,DSL,0,36,Seoul,0
22245,54,9,66732,114,4,3,Month-to-month,0,Fiber,0,9,Metro,1
20726,24,16,61359,278,0,0,Month-to-month,1,Fiber,1,-15,Other,0
24561,43,6,65202,381,1,1,1-year,1,DSL,0,32,Seoul,0
23561,21,35,88858,364,2,1,Month-to-month,1,DSL,0,48,Metro,0
20050,58,13,83655,209,3,1,Month-to-month,0,Fiber,1,-3,Metro,1
26272,57,39,55521,683,0,1,Month-to-month,0,Fiber,1,23,Seoul,0
25964,32,17,68471,276,1,0,2-year,1,Fiber,0,48,Seoul,0
23131,36,8,60413,413,1,0,1-year,0,DSL,1,21,Seoul,0
20888,28,21,71366,490,3,1,1-year,1,DSL,0,44,Seoul,1
27007,49,9,49836,171,0,0,Month-to-month,0,Fiber,1,14,Other,0
24424,41,23,66957,552,3,1,Month-to-month,1,5G,1,-22,Other,0
22894,65,69,65002,498,0,0,2-year,0,DSL,1,81,Metro,0
27656,35,1,67181,383,1,0,Month-to-month,0,DSL,1,50,Seoul,0
27230,49,13,73198,268,1,1,Month-to-month,1,DSL,1,23,Other,0
20517,63,44,67029,598,2,0,Month-to-month,0,DSL,0,10,Other,0
23169,60,13,69821,518,2,0,Month-to-month,0,DSL,1,19,Seoul,1
22950,45,28,72303,152,0,1,1-year,1,Fiber,0,55,Metro,0
23880,20,17,57533,326,2,0,Month-to-month,0,DSL,0,23,Metro,0
20140,40,22,53391,561,0,1,Month-to-month,0,Fiber,0,65,Seoul,0
26725,32,38,45657,347,0,0,2-year,0,5G,1,-15,Other,0
23883,47,27,59375,602,1,1,Month-to-month,1,5G,0,-39,Other,0
25260,30,46,68914,272,2,1,Month-to-month,1,DSL,0,12,Metro,0
23198,60,16,60887,291,0,1,Month-to-month,1,5G,1,-14,Seoul,1
27572,66,13,87307,536,0,0,1-year,0,5G,1,16,Metro,1
20113,46,22,58455,496,0,0,2-year,1,Fiber,1,3,Other,1
23196,27,19,71272,62,1,1,Month-to-month,1,Fiber,1,14,Seoul,0
20464,39,11,64242,468,0,0,Month-to-month,0,5G,1,3,Seoul,0
27244,32,31,44990,366,0,1,Month-to-month,1,Fiber,0,39,Metro,0
21234,56,13,67924,466,0,1,Month-to-month,0,Fiber,0,72,Seoul,1
23251,35,16,73291,125,0,2,1-year,0,Fiber,1,68,Metro,0
20595,34,28,62962,191,2,1,Month-to-month,1,Fiber,0,77,Metro,1
24867,42,20,72674,204,1,0,1-year,1,5G,0,15,Other,1
20451,67,8,65326,382,0,1,Month-to-month,0,DSL,0,38,Seoul,1
27478,59,13,68753,414,0,0,1-year,0,Fiber,1,32,Seoul,1
23278,30,19,69129,231,0,0,Month-to-month,0,Fiber,1,27,Metro,1
26080,51,34,72409,78,1,1,2-year,1,5G,1,-4,Other,0
24692,21,13,69764,471,3,0,1-year,1,Fiber,0,46,Metro,0
20313,24,6,58833,292,1,0,Month-to-month,0,Fiber,0,72,Metro,0
27622,47,34,66255,344,1,0,1-year,0,DSL,1,67,Seoul,0
27284,19,14,76901,569,0,0,Month-to-month,1,Fiber,0,-46,Seoul,1
24662,48,20,89257,214,0,0,Month-to-month,0,Fiber,0,18,Seoul,1
24852,55,7,74165,225,3,0,Month-to-month,1,DSL,1,53,Seoul,0
27232,54,9,81084,303,2,0,1-year,0,5G,0,68,Other,0
25397,67,21,68375,146,0,0,Month-to-month,0,Fiber,0,36,Seoul,0
20452,66,30,67804,535,0,0,1-year,1,Fiber,0,73,Metro,0
23167,56,9,76429,327,0,0,Month-to-month,0,5G,0,52,Metro,1
26454,53,22,88859,311,0,0,Month-to-month,1,Fiber,1,100,Seoul,0
26773,68,24,71471,409,0,1,Month-to-month,0,Fiber,0,79,Metro,1
23627,58,35,66379,693,0,0,Month-to-month,1,Fiber,1,-3,Other,0
20891,23,17,74227,487,1,2,Month-to-month,1,5G,1,29,Metro,1
22764,19,51,82196,336,0,0,1-year,1,Fiber,0,19,Metro,0
20659,21,28,46519,500,0,1,2-year,0,DSL,0,37,Metro,0
21507,65,3,87062,394,1,1,2-year,1,Fiber,0,-9,Metro,0
24012,64,17,72260,711,0,2,Month-to-month,1,Fiber,0,94,Metro,0
24555,54,20,89548,308,0,0,Month-to-month,1,Fiber,0,18,Seoul,0
27488,44,22,61618,153,0,0,2-year,0,DSL,0,69,Other,0
21000,44,31,50300,372,1,0,2-year,1,Fiber,0,38,Seoul,0
20390,25,25,62649,452,1,0,Month-to-month,1,5G,0,-9,Metro,1
23408,51,18,56499,471,2,0,1-year,1,DSL,0,3,Other,0
22331,21,15,76745,274,1,0,Month-to-month,1,Fiber,0,13,Other,1
21477,43,7,63540,515,1,0,1-year,1,Fiber,1,3,Seoul,1
22241,29,19,76049,578,1,0,2-year,1,Fiber,1,13,Metro,0
