Customer_ID,Recency_Days,Frequency_90D,Monetary_90D,Avg_Basket,Discount_Ratio,Return_Ratio,Web_Visits_30D,App_Sessions_30D,Review_Score,Region,Cluster
34757,72,3,55350,28756,0.11,0.04,6,0,4.2,Metro,0
34758,36,6,451655,61683,0.19,0.71,15,15,3.5,Seoul,0
34759,10,14,583239,43681,0.19,0.01,25,37,4.9,Metro,0
34760,18,3,252350,57486,0.45,0.68,16,9,4.1,Metro,0
34761,16,6,145530,39369,0.21,0.12,15,15,4.2,Other,0
34762,33,5,308054,42337,0.19,0.11,15,22,4.3,Metro,0
34763,11,5,115494,24015,0.13,0.46,7,14,3.4,Other,0
34764,38,7,320316,45178,0.26,0.1,19,6,4.0,Metro,0
34765,58,4,151232,43716,0.06,0.03,6,2,3.9,Metro,0
34766,16,21,509731,169115,1.0,0.18,35,59,3.7,Metro,-1
34767,35,8,434370,59221,0.31,0.02,17,12,3.8,Metro,0
34768,16,3,107065,43076,0.11,0.12,10,14,4.6,Other,0
34769,29,13,606194,47976,0.95,0.05,24,14,4.1,Other,0
34770,29,8,215180,33152,0.25,0.07,16,4,3.9,Seoul,0
34771,2,10,291571,46476,0.6,0.03,15,2,4.8,Metro,0
34772,34,3,166392,51026,0.1,0.39,7,1,4.2,Metro,0
34773,10,14,948882,62975,0.09,0.06,26,31,4.3,Metro,0
34774,42,4,175572,57056,0.38,0.08,10,4,4.0,Seoul,0
34775,8,20,1103040,55332,0.01,0.05,14,30,4.8,Seoul,0
34776,8,23,923725,54508,0.04,0.03,32,31,4.6,Metro,0
34777,111,2,53384,39986,0.46,0.09,5,2,3.9,Other,0
34778,7,21,1097069,39501,0.02,0.06,25,33,4.3,Other,0
34779,12,7,151273,28045,0.7,0.08,10,13,4.4,Metro,0
34780,41,3,128017,43762,0.07,0.05,17,1,3.8,Seoul,0
34781,6,10,318563,32685,0.89,0.12,14,12,4.7,Seoul,0
34782,4,6,328235,40766,0.37,0.48,13,22,3.3,Metro,0
34783,14,12,234911,32608,0.16,0.57,23,2,4.0,Seoul,0
34784,27,6,325343,42661,0.19,0.13,13,0,4.2,Seoul,0
34785,26,10,737717,66462,0.32,0.49,7,5,3.8,Seoul,0
34786,27,7,403190,40593,0.48,0.04,20,7,4.5,Metro,0
34787,27,8,287880,35212,0.75,0.15,18,16,4.1,Metro,0
34788,44,8,587779,61638,0.24,0.04,13,14,4.7,Metro,0
34789,5,11,654170,55590,0.04,0.12,18,40,4.5,Seoul,0
34790,18,8,376246,38458,0.38,0.06,5,7,4.3,Seoul,0
34791,76,2,96960,36627,0.14,0.02,4,4,3.0,Metro,0
34792,8,17,992822,61767,0.03,0.06,15,27,4.7,Other,0
34793,94,1,3846990,133587,0.33,0.03,26,41,4.4,Metro,-1
34794,39,9,426469,41712,0.33,0.66,16,10,4.3,Metro,0
34795,17,10,356300,36742,0.61,0.13,16,24,4.4,Seoul,0
34796,25,7,237895,44809,0.72,0.07,13,15,4.3,Seoul,0
34797,18,7,256668,40728,0.91,0.09,17,16,4.5,Other,0
34798,46,1,42331,37704,0.13,0.13,14,4,3.6,Seoul,0
34799,26,9,339640,29184,0.62,0.07,13,9,5.0,Other,0
34800,15,6,229109,37603,0.18,0.04,8,8,3.6,Metro,0
34801,63,4,206438,48890,0.34,0.11,3,1,4.8,Other,0
34802,25,2,56241,42498,0.85,0.11,20,18,4.8,Metro,0
34803,15,8,393511,53110,0.15,0.02,28,47,4.7,Seoul,0
34804,75,2,98427,48754,0.33,0.07,9,2,3.9,Seoul,0
34805,7,4,89947,38589,0.38,0.04,11,14,3.3,Metro,0
34806,28,5,192740,31607,0.24,0.09,12,13,3.6,Metro,0
34807,84,3,80024,36075,0.33,0.1,7,2,3.6,Metro,0
34808,28,10,325968,41301,0.39,0.22,15,12,3.6,Metro,0
34809,70,3,159006,47628,0.3,0.17,7,5,4.0,Metro,0
34810,0,4,213702,57519,0.48,0.03,11,18,3.7,Metro,0
34811,34,7,172089,31564,0.17,0.11,20,9,4.0,Seoul,0
34812,24,8,319107,30529,0.19,0.06,13,13,4.0,Seoul,0
34813,34,8,453886,49711,0.43,0.08,11,8,4.0,Seoul,0
34814,31,6,318347,38491,0.47,0.49,14,12,3.5,Other,0
34815,115,2,92909,39293,0.29,0.01,2,3,3.2,Metro,0
34816,12,20,1583427,64394,0.18,0.06,23,40,4.8,Other,0
34817,16,13,528163,45472,0.78,0.07,15,19,4.4,Metro,0
34818,28,8,222667,41193,0.36,0.01,17,4,3.7,Seoul,0
34819,38,6,240203,39565,0.13,0.15,14,13,4.2,Metro,0
34820,39,6,381785,52720,0.32,0.09,5,10,4.5,Seoul,0
34821,27,11,387932,38010,0.26,0.07,7,9,4.0,Seoul,0
34822,20,9,323163,43906,0.62,0.09,14,22,4.1,Metro,0
34823,36,11,314837,28910,0.3,0.31,21,11,4.1,Seoul,0
34824,36,10,599462,50206,0.38,0.02,12,11,4.6,Other,0
34825,116,3,91804,32116,0.42,0.08,14,6,3.7,Seoul,0
34826,83,4,102158,36763,0.43,0.04,7,6,4.0,Metro,0
34827,18,12,591397,41867,0.77,0.03,16,16,4.5,Other,0
34828,68,4,91595,51625,0.64,0.0,4,3,4.2,Seoul,0
34829,11,7,292298,42454,0.19,0.15,12,9,4.5,Seoul,0
34830,23,5,306024,52103,0.21,0.56,9,8,3.3,Other,0
34831,14,5,187289,41972,0.49,0.08,19,0,4.0,Seoul,0
34832,12,11,606067,44290,0.55,0.04,24,17,4.5,Other,0
34833,13,6,193137,25456,0.42,0.15,12,6,4.7,Seoul,0
34834,33,6,144402,33995,0.19,0.09,11,9,4.1,Seoul,0
34835,13,12,386616,43519,0.58,0.09,23,26,4.3,Metro,0
34836,17,9,299031,41209,0.17,0.08,13,11,4.4,Seoul,0
34837,8,9,509221,64063,0.03,0.1,25,13,4.9,Seoul,0
34838,10,13,718574,49871,0.15,0.14,22,36,4.4,Seoul,0
34839,4,16,1065183,67761,0.04,0.06,16,43,4.8,Metro,0
34840,11,7,281109,40532,0.62,0.06,16,16,4.7,Metro,0
34841,1,7,133422,33419,0.3,0.1,11,11,3.7,Other,0
34842,83,0,9752,43774,0.2,0.13,2,2,4.1,Other,0
34843,16,5,169001,38981,0.83,0.12,21,15,3.7,Other,0
34844,48,3,66261,33946,0.1,0.08,0,1,4.7,Seoul,0
34845,95,3,119673,45499,0.06,0.08,8,4,3.6,Seoul,0
34846,11,11,649391,55163,0.91,0.09,18,17,4.5,Metro,0
34847,6,18,979340,55362,0.05,0.1,25,38,4.8,Metro,0
34848,13,7,578115,51600,0.3,0.08,12,5,3.9,Other,0
34849,11,15,728531,55398,0.19,0.02,21,32,4.7,Other,0
34850,20,6,258378,42421,0.57,0.13,13,8,3.7,Metro,0
34851,17,9,354070,38901,0.78,0.11,24,18,4.6,Seoul,0
34852,31,0,0,40839,0.38,0.09,15,0,4.2,Seoul,0
34853,41,9,337193,51771,0.29,0.06,11,12,4.0,Metro,0
34854,13,22,1202041,55792,0.28,0.06,22,35,4.8,Seoul,0
34855,4,19,1156398,55555,0.05,0.08,36,36,4.3,Other,0
34856,17,4,203221,42884,0.34,0.58,18,10,3.3,Other,0
34857,78,4,84357,43711,0.23,0.13,3,3,3.2,Seoul,0
34858,36,6,288709,37751,0.24,0.24,12,15,3.9,Seoul,0
34859,5,19,723704,33959,0.11,0.09,27,41,4.5,Other,0
34860,17,8,342004,51569,0.72,0.07,19,9,4.0,Other,0
34861,27,8,362499,46471,0.45,0.08,13,16,4.3,Seoul,0
34862,15,5,297984,43007,0.48,0.31,24,4,4.6,Seoul,0
34863,15,11,404679,37204,0.72,0.1,17,15,4.0,Seoul,0
34864,1,10,482767,50555,0.18,0.05,15,5,4.1,Seoul,0
34865,19,5,159563,46941,0.49,0.13,0,15,4.3,Seoul,0
34866,16,11,559209,53516,0.03,0.08,28,24,5.0,Other,0
34867,0,16,664725,39877,0.87,0.48,49,64,1.5,Seoul,-1
34868,10,11,754125,54486,0.89,0.13,13,30,4.8,Seoul,0
34869,51,2,32692,35520,0.12,0.16,5,2,3.8,Seoul,0
34870,22,6,360140,48641,0.48,0.03,12,16,4.2,Metro,0
34871,63,1,39857,32027,0.25,0.07,4,5,3.7,Metro,0
34872,12,6,186077,39637,0.72,0.01,20,15,4.8,Metro,0
34873,26,6,235487,38416,0.39,0.02,6,9,3.8,Metro,0
34874,36,2,59819,37963,0.21,0.04,11,11,4.0,Seoul,0
34875,33,7,174528,42191,0.22,0.24,11,13,4.8,Metro,0
34876,26,8,432707,48587,0.31,0.07,4,4,4.0,Metro,0
34877,7,5,388715,5575,0.85,0.21,72,117,1.2,Other,-1
34878,20,7,325052,46432,0.39,0.07,21,13,5.0,Seoul,0
34879,86,4,131756,29110,0.18,0.15,8,5,4.0,Metro,0
34880,42,2,72138,24846,0.59,0.1,7,1,3.8,Metro,0
34881,7,23,1087335,44088,0.16,0.05,38,30,4.6,Metro,0
34882,7,12,620231,50015,0.26,0.02,13,15,4.0,Metro,0
34883,15,4,141505,35440,0.2,0.03,17,9,3.9,Metro,0
34884,13,9,368613,38995,0.91,0.18,21,19,4.5,Metro,0
34885,13,2,50529,31034,0.37,0.13,9,19,5.0,Metro,0
34886,56,3,128057,38700,0.33,0.06,12,8,4.8,Metro,0
34887,14,13,1111212,68011,0.05,0.05,24,48,5.0,Seoul,0
34888,49,6,272331,37155,0.36,0.2,16,2,4.0,Metro,0
34889,57,2,25228,32766,0.7,0.02,8,4,4.0,Metro,0
34890,7,9,449461,55187,0.54,0.61,11,17,3.9,Seoul,0
34891,7,12,532371,41864,0.79,0.17,14,25,4.5,Metro,0
34892,15,12,469094,44253,0.85,0.08,14,14,3.9,Seoul,0
34893,66,2,79863,36578,0.27,0.04,8,4,4.0,Seoul,0
34894,9,11,564567,41720,0.73,0.16,11,25,4.4,Other,0
34895,10,9,299102,34527,0.35,0.04,6,10,4.1,Seoul,0
34896,95,1,44176,48081,0.31,0.1,4,6,4.4,Other,0
34897,0,9,180168,39060,0.84,0.07,25,26,4.4,Other,0
34898,30,6,299050,41124,0.37,0.37,25,3,3.3,Metro,0
34899,9,5,171735,31516,0.38,0.16,18,12,4.5,Metro,0
34900,28,10,469218,37998,0.21,0.03,13,15,4.0,Other,0
34901,109,3,93599,44594,0.1,0.24,2,3,3.9,Other,0
34902,30,11,453108,55682,0.8,0.07,12,27,4.6,Seoul,0
34903,12,12,542067,40597,0.58,0.02,22,27,4.2,Seoul,0
34904,19,6,86575,34308,0.41,0.02,9,4,4.2,Metro,0
34905,23,3,74412,32495,0.46,0.16,13,14,3.7,Other,0
34906,38,8,308706,31933,0.45,0.13,1,13,4.7,Seoul,0
34907,29,8,396560,34183,0.56,0.11,14,6,3.9,Metro,0
34908,8,23,1192245,67689,0.09,0.05,23,35,4.4,Metro,0
34909,35,7,406907,47640,0.33,0.04,20,9,4.3,Metro,0
34910,24,11,315382,37659,0.68,0.18,11,19,4.8,Metro,0
34911,8,24,1636099,61816,0.17,0.11,18,47,5.0,Metro,0
34912,83,2,71050,39572,0.26,0.14,6,3,4.0,Seoul,0
34913,12,3,71039,23010,0.59,0.16,8,4,4.8,Metro,0
34914,16,10,478344,39700,0.44,0.5,21,5,4.3,Seoul,0
34915,10,10,350187,47814,0.58,0.07,31,22,4.4,Metro,0
34916,31,10,529034,40457,0.22,0.08,5,11,4.1,Other,0
34917,16,6,420286,44000,0.23,0.18,9,11,4.8,Metro,0
34918,9,7,269861,41156,0.34,0.12,8,8,4.5,Metro,0
34919,0,10,329765,53844,0.39,0.17,28,8,2.7,Metro,0
34920,53,2,92976,40362,0.38,0.06,6,6,3.1,Metro,0
34921,145,3,62788,24836,0.37,0.04,0,4,4.0,Metro,0
34922,26,11,457122,47925,0.91,0.04,11,15,4.9,Other,0
34923,6,7,305378,51887,0.72,0.06,18,5,4.6,Metro,0
34924,21,4,263321,48723,0.4,0.16,18,7,4.2,Metro,0
34925,78,2,95010,44986,0.32,0.09,6,3,3.9,Seoul,0
34926,15,14,809693,55495,0.89,0.03,24,20,4.5,Metro,0
34927,6,4,198668,44424,0.77,0.06,14,17,4.0,Seoul,0
34928,23,2,94643,45212,0.3,0.02,3,2,4.0,Other,0
34929,21,4,235881,47512,0.39,0.1,15,4,4.1,Other,0
34930,32,9,352197,39982,0.87,0.13,21,24,4.0,Metro,0
34931,19,5,173688,47775,0.41,0.09,9,5,3.8,Seoul,0
34932,17,8,182948,41327,0.27,0.01,12,7,3.5,Seoul,0
34933,26,4,173495,42674,0.22,0.1,13,14,3.7,Other,0
34934,12,8,259148,28684,0.89,0.11,17,23,4.9,Seoul,0
34935,41,6,217309,32383,0.27,0.11,6,1,4.3,Metro,0
34936,20,7,168707,35435,0.78,0.08,20,12,4.7,Metro,0
34937,122,1,32678,38407,0.8,0.16,6,2,4.2,Metro,0
34938,0,5,186391,36678,0.37,0.05,7,9,4.5,Other,0
34939,10,6,299727,49615,0.24,0.11,10,17,4.7,Seoul,0
34940,17,10,415925,43460,0.79,0.13,23,32,4.3,Seoul,0
34941,28,4,230005,38024,0.41,0.01,8,0,4.2,Other,0
34942,6,18,871947,53092,0.04,0.07,19,59,4.6,Seoul,0
34943,3,5,225689,40701,0.39,0.07,11,12,4.2,Seoul,0
34944,27,3,58763,22413,0.44,0.7,14,8,3.8,Other,0
34945,8,3,224929,48370,0.27,0.06,8,8,4.0,Seoul,0
34946,50,6,317701,45114,0.59,0.28,13,10,4.0,Seoul,0
34947,32,6,323170,43036,0.25,0.11,12,10,4.5,Seoul,0
34948,57,6,237830,40769,0.39,0.02,15,16,3.9,Metro,0
34949,5,7,364996,50257,0.23,0.16,13,8,4.3,Seoul,0
34950,50,11,391030,37001,0.38,0.08,3,9,4.3,Other,0
34951,14,6,231359,33733,0.75,0.14,16,20,4.3,Seoul,0
34952,9,2,83051,45821,0.52,0.33,10,8,4.2,Metro,0
34953,18,15,547084,30904,0.74,0.13,25,10,4.5,Metro,0
34954,20,4,272277,68120,0.11,0.31,25,19,3.5,Metro,0
34955,24,5,259716,42461,0.6,0.19,20,11,4.0,Other,0
34956,19,6,242574,47437,0.55,0.05,28,5,4.3,Other,0
34957,36,5,238462,40432,0.3,0.07,15,12,4.2,Metro,0
34958,15,6,267637,40275,0.71,0.04,14,23,4.6,Seoul,0
34959,48,4,131275,44535,0.47,0.07,9,3,3.5,Seoul,0
34960,0,4,234967,47788,0.66,0.09,18,8,4.6,Metro,0
34961,18,10,400544,48278,0.85,0.06,15,15,4.6,Metro,0
34962,27,12,596320,46316,0.88,0.07,17,13,4.3,Other,0
34963,86,2,79673,46114,0.57,0.1,0,4,3.7,Seoul,0
34964,11,11,641693,50045,0.91,0.14,12,14,4.9,Metro,0
34965,1,13,607349,57214,0.92,0.12,23,16,4.7,Metro,0
34966,11,20,840301,46936,0.12,0.2,10,31,4.9,Seoul,0
34967,52,0,3449,38877,0.3,0.02,11,4,4.3,Metro,0
34968,6,7,227507,60298,0.74,0.12,18,21,4.2,Seoul,0
34969,12,4,210231,49739,0.2,0.12,27,25,4.6,Seoul,0
34970,89,23,3776855,21955,0.19,0.76,71,10,3.2,Metro,-1
34971,29,8,281759,43941,0.26,0.04,19,14,4.3,Metro,0
34972,3,15,1063919,70541,0.05,0.08,14,33,4.7,Metro,0
34973,7,11,682473,47122,0.92,0.04,12,8,4.0,Metro,0
34974,20,3,155384,52393,0.28,0.11,13,9,4.5,Other,0
34975,8,7,417266,49175,0.37,0.18,18,6,4.0,Seoul,0
34976,119,1,22905,36841,0.38,0.04,3,2,3.9,Seoul,0
34977,47,4,72450,27370,0.19,0.14,9,5,3.5,Metro,0
34978,8,8,328656,38781,0.62,0.03,14,12,4.6,Metro,0
34979,22,8,334391,40342,0.1,0.09,21,0,4.6,Seoul,0
34980,17,13,325745,51881,0.45,0.61,15,10,3.6,Seoul,0
34981,4,9,493678,48306,0.46,0.46,1,9,4.3,Metro,0
34982,103,33,895980,141764,0.82,0.33,0,30,1.1,Metro,-1
34983,14,12,599594,53013,0.67,0.09,23,14,4.2,Other,0
34984,16,4,74436,35747,0.77,0.06,20,21,4.5,Other,0
34985,16,15,774155,52134,0.83,0.09,17,15,4.6,Metro,0
34986,9,9,294949,40811,0.67,0.06,16,27,4.6,Seoul,0
34987,28,7,214306,44883,0.15,0.06,16,17,4.6,Metro,0
34988,21,4,175013,43590,0.8,0.03,17,19,4.4,Other,0
34989,21,10,238336,40713,0.41,0.45,12,10,4.1,Metro,0
34990,6,20,864745,49462,0.09,0.11,27,44,4.8,Seoul,0
34991,11,20,972034,36155,0.02,0.02,22,45,4.6,Seoul,0
34992,11,5,279744,45263,0.29,0.12,14,13,4.0,Seoul,0
34993,23,8,316467,51492,0.37,0.05,15,5,4.2,Metro,0
34994,63,2,100491,35159,0.38,0.09,9,3,4.3,Metro,0
34995,24,5,167777,29825,0.28,0.06,3,9,4.1,Seoul,0
34996,18,7,240514,36346,0.59,0.06,27,25,3.7,Seoul,0
34997,25,9,83611,32734,0.75,0.1,17,21,4.7,Metro,0
34998,96,2,48545,30027,0.22,0.13,5,3,4.3,Seoul,0
34999,64,2,71092,29947,0.51,0.09,7,5,4.0,Other,0
35000,30,8,621606,52596,0.32,0.05,10,20,4.5,Metro,0
35001,20,7,290466,40048,0.65,0.08,22,21,4.2,Metro,0
35002,6,7,234482,28965,0.23,0.19,0,6,4.4,Other,0
35003,18,6,300448,46940,0.34,0.08,12,15,3.8,Metro,0
35004,12,3,144236,51121,0.85,0.11,16,13,4.5,Metro,0
35005,6,11,903067,63241,0.08,0.11,23,53,4.9,Metro,0
35006,85,3,109938,32137,0.46,0.04,4,5,4.1,Metro,0
35007,27,3,183800,46878,0.23,0.09,8,18,4.1,Other,0
35008,20,6,240998,41159,0.57,0.14,4,8,4.8,Metro,0
35009,12,3,173808,48212,0.57,0.08,14,5,4.1,Seoul,0
35010,92,4,97922,22308,0.25,0.05,1,4,4.2,Seoul,0
35011,23,9,349595,37086,0.7,0.06,26,25,4.4,Other,0
35012,36,3,101304,32301,0.47,0.04,9,11,4.6,Other,0
35013,16,7,332637,53288,0.93,0.08,12,19,5.0,Metro,0
35014,37,5,219847,35819,0.2,0.11,11,9,4.8,Metro,0
35015,20,11,399385,37990,0.83,0.08,22,12,5.0,Seoul,0
35016,19,6,196963,34522,0.94,0.14,14,5,4.3,Metro,0
35017,34,6,129689,33461,0.21,0.15,14,11,4.2,Other,0
35018,79,3,60931,45835,0.21,0.1,9,7,3.9,Seoul,0
35019,21,3,86856,37035,0.46,0.09,5,7,4.7,Seoul,0
35020,53,3,106437,39752,0.29,0.05,4,0,4.1,Other,0
35021,15,7,366991,44856,0.28,0.69,14,12,4.1,Other,0
35022,23,6,294473,52276,0.32,0.03,16,7,3.8,Other,0
35023,40,5,336050,54019,0.27,0.07,12,13,4.3,Seoul,0
35024,35,5,279897,42138,0.32,0.05,15,0,4.4,Other,0
35025,40,5,185687,44622,0.46,0.06,8,11,4.0,Seoul,0
35026,26,8,450464,60149,0.33,0.06,17,7,4.0,Metro,0
35027,59,2,61395,47287,0.39,0.06,11,5,3.3,Seoul,0
35028,13,16,694331,43775,0.87,0.17,29,19,4.0,Seoul,0
35029,32,5,209989,39236,0.27,0.12,12,10,4.4,Other,0
35030,5,15,708788,67004,0.11,0.05,22,35,4.6,Metro,0
35031,11,6,321813,68274,0.09,0.12,30,39,4.7,Seoul,0
35032,33,7,196060,36916,0.3,0.12,13,2,4.3,Metro,0
35033,11,18,1361875,63307,0.11,0.04,29,29,4.2,Metro,0
35034,42,6,241313,51183,0.2,0.24,10,20,4.4,Seoul,0
35035,0,9,180180,38254,0.48,0.29,5,11,5.0,Seoul,0
35036,15,11,515058,46754,0.82,0.03,21,27,4.0,Metro,0
35037,26,8,313332,34277,0.33,0.23,12,15,4.1,Other,0
35038,13,10,418145,43317,0.82,0.08,9,13,4.5,Metro,0
35039,36,5,221884,50793,0.32,0.07,15,5,3.7,Other,0
35040,39,4,309998,55191,0.37,0.07,11,7,3.9,Seoul,0
35041,8,11,617733,43057,0.51,0.13,13,12,4.2,Other,0
35042,0,4,151431,53221,0.69,0.16,21,16,4.1,Metro,0
35043,9,8,280329,42664,0.76,0.13,21,25,4.2,Metro,0
35044,67,1,16411,44416,0.07,0.14,9,1,3.8,Seoul,0
35045,15,14,715698,38707,0.84,0.05,21,7,4.5,Metro,0
35046,22,10,301860,44677,0.28,0.38,25,20,3.8,Other,0
35047,22,8,251739,34069,0.75,0.05,19,14,4.4,Seoul,0
35048,20,7,307134,38548,0.07,0.28,7,10,4.2,Metro,0
35049,20,9,509805,50915,0.91,0.13,16,12,4.3,Other,0
35050,18,6,235285,43387,0.5,0.63,15,15,3.7,Metro,0
35051,12,8,289782,39020,0.85,0.13,23,21,4.3,Metro,0
35052,87,3,123178,41991,0.14,0.23,3,3,4.4,Other,0
35053,30,5,190505,42685,0.29,0.3,10,10,3.6,Seoul,0
35054,5,8,570588,64612,0.15,0.05,22,15,4.6,Seoul,0
35055,34,2,86206,50969,0.12,0.09,15,12,4.3,Metro,0
35056,9,13,480950,39703,0.85,0.1,14,17,4.4,Seoul,0
35057,40,8,310694,36163,0.73,0.08,16,10,4.8,Metro,0
35058,29,4,215200,51421,0.37,0.04,17,10,4.9,Seoul,0
35059,28,1,52431,56026,0.27,0.11,17,10,4.2,Seoul,0
35060,8,21,1592485,55423,0.08,0.16,17,35,5.0,Metro,0
35061,13,8,468124,49363,0.61,0.09,18,16,4.5,Other,0
35062,7,5,311553,56379,0.58,0.16,15,17,4.5,Seoul,0
35063,0,17,471062,43759,0.8,0.14,15,23,3.9,Seoul,0
35064,2,21,973539,38390,0.16,0.02,28,26,4.8,Metro,0
35065,28,9,492467,47764,0.41,0.51,1,24,3.9,Seoul,0
35066,22,6,238709,31887,0.31,0.03,7,9,4.4,Metro,0
35067,38,8,208973,30926,0.47,0.17,14,8,4.6,Seoul,0
35068,91,3,82545,44354,0.34,0.11,8,3,5.0,Seoul,0
35069,3,5,197011,41041,0.72,0.16,16,25,4.5,Metro,0
35070,40,5,114919,28478,0.24,0.16,13,7,5.0,Seoul,0
35071,24,9,274400,41960,0.86,0.17,14,24,4.3,Seoul,0
35072,27,6,302609,38811,0.92,0.13,21,21,4.1,Metro,0
35073,79,4,143943,39207,0.25,0.06,8,3,4.0,Metro,0
35074,38,5,259522,38330,0.11,0.04,10,15,4.2,Seoul,0
35075,0,7,440204,44001,0.4,0.6,17,9,4.8,Seoul,0
35076,19,7,354345,39509,0.79,0.11,11,26,4.3,Metro,0
35077,89,5,278870,48441,0.56,0.06,11,1,3.5,Other,0
35078,3,14,903307,55223,0.11,0.06,16,40,4.9,Seoul,0
35079,14,6,304942,39547,0.69,0.12,20,12,4.7,Seoul,0
35080,34,7,309300,31671,0.17,0.07,3,5,3.8,Metro,0
35081,4,7,364686,48375,0.91,0.06,15,20,4.6,Seoul,0
35082,28,5,194644,52760,0.29,0.07,10,4,4.1,Other,0
35083,43,1,36671,33922,0.43,0.18,5,0,3.8,Other,0
35084,7,18,971407,59973,0.14,0.11,13,20,4.7,Metro,0
35085,20,7,245685,44592,0.43,0.77,15,17,3.7,Other,0
35086,81,2,56162,37839,0.29,0.08,5,0,3.2,Seoul,0
35087,18,6,155728,34330,0.31,0.08,21,10,3.9,Other,0
35088,74,3,101543,35766,0.29,0.14,7,3,4.3,Seoul,0
35089,27,7,230836,41479,0.32,0.53,13,21,3.7,Other,0
35090,13,12,424222,41383,0.68,0.16,18,32,4.4,Metro,0
35091,85,3,152819,54136,0.28,0.07,6,3,4.0,Seoul,0
35092,16,8,255262,39345,0.35,0.23,14,13,4.4,Metro,0
35093,18,3,172129,51515,0.91,0.14,17,7,4.1,Seoul,0
35094,90,4,114832,32945,0.07,0.08,2,4,3.5,Other,0
35095,20,0,19793,43885,0.25,0.49,14,4,3.3,Metro,0
35096,37,8,376877,46236,0.49,0.15,11,28,4.5,Metro,0
35097,39,7,152315,35572,0.44,0.06,8,7,4.2,Seoul,0
35098,28,2,79576,43065,0.48,0.19,15,11,3.9,Other,0
35099,28,7,360456,48806,0.44,0.08,20,8,4.0,Seoul,0
35100,28,5,300665,70871,0.25,0.16,15,10,4.6,Seoul,0
35101,39,7,342742,46401,0.21,0.19,6,13,4.0,Other,0
35102,20,13,401190,41186,0.92,0.06,16,15,4.0,Other,0
35103,7,15,977639,53918,0.05,0.06,25,29,5.0,Metro,0
35104,34,2,64913,28765,0.24,0.19,7,6,5.0,Seoul,0
35105,20,8,373943,49208,0.16,0.11,6,12,3.8,Seoul,0
35106,54,2,85838,48302,0.15,0.13,9,5,3.8,Other,0
35107,19,12,686314,39431,0.69,0.07,24,12,4.1,Metro,0
35108,22,11,637602,50945,0.57,0.1,16,20,4.4,Other,0
35109,31,4,253379,45757,0.43,0.23,23,6,3.8,Metro,0
35110,6,7,301900,47495,0.35,0.09,13,8,3.8,Metro,0
35111,28,9,399623,42151,0.64,0.11,22,27,4.4,Metro,0
35112,18,8,354592,42109,0.31,0.07,16,14,4.7,Metro,0
35113,4,7,301685,50904,0.16,0.1,14,8,4.1,Other,0
35114,18,3,162020,47316,0.42,0.54,21,4,2.7,Seoul,0
35115,3,17,767690,53553,0.16,0.06,29,37,4.8,Seoul,0
35116,32,10,538733,46458,0.43,0.45,15,9,4.2,Seoul,0
35117,15,7,352548,40735,0.11,0.04,14,9,4.1,Other,0
35118,16,6,203900,45748,0.49,0.13,8,15,4.9,Metro,0
35119,4,11,734409,47287,0.19,0.16,20,38,4.6,Seoul,0
35120,0,3,137176,44826,0.24,0.05,7,21,3.2,Other,0
35121,39,9,316471,43944,0.36,0.05,6,15,4.3,Other,0
35122,11,10,464542,41115,0.95,0.07,22,21,4.2,Metro,0
35123,73,5,88593,27093,0.17,0.1,11,5,4.3,Metro,0
35124,19,9,199948,40052,0.18,0.08,12,10,4.1,Seoul,0
35125,21,5,222779,53048,0.35,0.14,10,6,5.0,Other,0
35126,3,18,1028997,46986,0.06,0.09,24,35,4.9,Metro,0
35127,102,3,67386,38802,0.41,0.23,6,5,4.0,Other,0
35128,34,13,477325,42235,0.65,0.22,17,17,4.7,Other,0
35129,6,9,414868,44426,0.44,0.4,15,23,3.5,Metro,0
35130,6,9,349208,42731,0.35,0.23,11,13,3.9,Seoul,0
35131,53,6,3531927,99111,0.46,0.67,51,36,3.2,Metro,-1
35132,9,11,250426,44143,0.79,0.06,14,16,3.6,Seoul,0
35133,15,7,331665,50746,0.52,0.14,24,19,4.4,Seoul,0
35134,81,4,182821,36547,0.19,0.06,2,1,3.6,Other,0
35135,15,0,0,55392,0.37,0.09,9,6,4.0,Seoul,0
35136,32,9,583477,60396,0.19,0.02,13,5,3.9,Metro,0
35137,9,9,614959,69705,0.01,0.06,20,50,4.9,Seoul,0
35138,0,9,766112,69995,0.06,0.05,26,48,4.8,Seoul,0
35139,18,11,420751,40358,0.89,0.15,20,22,4.6,Seoul,0
35140,42,1,50439,44173,0.14,0.21,4,7,4.5,Metro,0
35141,31,7,158956,45055,0.31,0.05,6,10,4.3,Seoul,0
35142,29,4,95849,45607,0.42,0.08,18,9,4.4,Seoul,0
35143,13,7,374416,49626,0.79,0.13,19,29,4.5,Metro,0
35144,18,3,137020,50274,0.41,0.65,6,14,3.8,Metro,0
35145,11,11,462559,43664,0.74,0.06,15,21,4.6,Metro,0
35146,1,7,269040,35903,0.53,0.15,19,9,4.0,Seoul,0
35147,24,3,198263,50981,0.36,0.04,20,12,4.0,Seoul,0
35148,73,0,0,29833,0.19,0.1,6,5,4.4,Other,0
35149,33,6,255039,40625,0.29,0.04,11,12,3.8,Seoul,0
35150,29,4,219187,48178,0.72,0.19,27,19,4.3,Metro,0
35151,39,2,74938,48353,0.43,0.05,12,11,4.3,Other,0
